price,area,bedrooms,address,address_clean,street,street_for_geo,location,latitude,longitude
190.0,310,10.0,"Phố Nguyễn Khắc Hiếu,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Nguyễn Khắc Hiếu, Phường Ba Đình, Hà Nội",Phố Nguyễn Khắc Hiếu,"Phố Nguyễn Khắc Hiếu, Việt Nam","Phố Nguyễn Khắc Hiếu, Ngũ Xá, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0458507,105.8409379
250.0,368,11.0,"Phố Nguyễn Thái Học,
                                    Phường Ngọc Hà,
                                    Hà Nội","Phố Nguyễn Thái Học, Phường Ngọc Hà, Hà Nội",Phố Nguyễn Thái Học,"Phố Nguyễn Thái Học, Việt Nam","Phố Nguyễn Thái Học, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0293108,105.8400223
163.0,222,9.0,"Đường Nguyễn Trung Trực,
                                    Phường Ba Đình,
                                    Hà Nội","Đường Nguyễn Trung Trực, Phường Ba Đình, Hà Nội",Đường Nguyễn Trung Trực,"Đường Nguyễn Trung Trực, Việt Nam","Đường Nguyễn Trung Trực, Khu phố 6, Phường Bình Lợi Trung, Thủ Đức, Thành phố Hồ Chí Minh, 71409, Việt Nam",10.8119203,106.6861257
185.0,255,,"Phố Nguyễn Trường Tộ,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Nguyễn Trường Tộ, Phường Ba Đình, Hà Nội",Phố Nguyễn Trường Tộ,"Phố Nguyễn Trường Tộ, Việt Nam","Phố Nguyễn Trường Tộ, Yên Thành, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0430021,105.8438878
205.0,296,9.0,"Phố Nguyễn Văn Ngọc,
                                    Phường Giảng Võ,
                                    Hà Nội","Phố Nguyễn Văn Ngọc, Phường Giảng Võ, Hà Nội",Phố Nguyễn Văn Ngọc,"Phố Nguyễn Văn Ngọc, Việt Nam","Phố Nguyễn Văn Ngọc, Ngọc Khánh, Phường Giảng Võ, Thành phố Hà Nội, 11110, Việt Nam",21.0332658,105.8112743
197.0,307,20.0,"Phố Phạm Huy Thông,
                                    Phường Giảng Võ,
                                    Hà Nội","Phố Phạm Huy Thông, Phường Giảng Võ, Hà Nội",Phố Phạm Huy Thông,"Phố Phạm Huy Thông, Việt Nam","Phố Phạm Huy Thông, Ngọc Khánh, Phường Giảng Võ, Thành phố Hà Nội, 11110, Việt Nam",21.0282997,105.8104201
166.0,259,9.0,"Phố Núi Trúc,
                                    Phường Giảng Võ,
                                    Hà Nội","Phố Núi Trúc, Phường Giảng Võ, Hà Nội",Phố Núi Trúc,"Phố Núi Trúc, Việt Nam","Phố Núi Trúc, Khu tập thể Giảng Võ, Phường Giảng Võ, Thành phố Hà Nội, 11110, Việt Nam",21.0294939,105.8232176
185.0,279,12.0,"Đường Phan Đình Phùng,
                                    Phường Ba Đình,
                                    Hà Nội","Đường Phan Đình Phùng, Phường Ba Đình, Hà Nội",Đường Phan Đình Phùng,"Đường Phan Đình Phùng, Việt Nam","Đường Phan Đình Phùng, Khu phố 48, Phường Tăng Nhơn Phú, Thủ Đức, Thành phố Hồ Chí Minh, 00848, Việt Nam",10.8440955,106.7746845
198.0,315,22.0,"Phố Phan Huy Ích,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Phan Huy Ích, Phường Ba Đình, Hà Nội",Phố Phan Huy Ích,"Phố Phan Huy Ích, Việt Nam","Phố Phan Huy Ích, Thạch Khối, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0414147,105.8456775
195.0,336,10.0,"Phố Phó Đức Chính,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Phó Đức Chính, Phường Ba Đình, Hà Nội",Phố Phó Đức Chính,"Phố Phó Đức Chính, Việt Nam","Phố Phó Đức Chính, Phường Sơn Tây, Thành phố Hà Nội, 12800, Việt Nam",21.141215,105.5045518
185.0,269,9.0,"Phố Quán Thánh,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Quán Thánh, Phường Ba Đình, Hà Nội",Phố Quán Thánh,"Phố Quán Thánh, Việt Nam","Phố Quán Thánh, Hoè Nhai, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0403773,105.8463581
175.0,286,11.0,"Phố Trần Huy Liệu,
                                    Phường Giảng Võ,
                                    Hà Nội","Phố Trần Huy Liệu, Phường Giảng Võ, Hà Nội",Phố Trần Huy Liệu,"Phố Trần Huy Liệu, Việt Nam","Phố Trần Huy Liệu, Khu tập thể Giảng Võ, Phường Giảng Võ, Thành phố Hà Nội, 11110, Việt Nam",21.0293758,105.8208969
168.0,283,1.0,"Phố Tôn Thất Thiệp,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Tôn Thất Thiệp, Phường Ba Đình, Hà Nội",Phố Tôn Thất Thiệp,"Phố Tôn Thất Thiệp, Việt Nam","Phố Tôn Thất Thiệp, Khu phố cổ, Phường Hoàn Kiếm, Thành phố Hà Nội, 11024, Việt Nam",21.0338223,105.8436318
182.0,265,11.0,"Phố Trấn Vũ,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Trấn Vũ, Phường Ba Đình, Hà Nội",Phố Trấn Vũ,"Phố Trấn Vũ, Việt Nam","Phố Trấn Vũ, Ngũ Xá, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0460315,105.840049
152.0,226,12.0,"Phố Trần Phú,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Trần Phú, Phường Ba Đình, Hà Nội",Phố Trần Phú,"Phố Trần Phú, Việt Nam","Phố Trần Phú, Xuân Biểu, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0321002,105.8337335
235.0,288,9.0,"Phố Vạn Bảo,
                                    Phường Ngọc Hà,
                                    Hà Nội","Phố Vạn Bảo, Phường Ngọc Hà, Hà Nội",Phố Vạn Bảo,"Phố Vạn Bảo, Việt Nam","Phố Vạn Bảo, Liễu Giai, Phường Ngọc Hà, Thành phố Hà Nội, 11119, Việt Nam",21.0338877,105.8171576
195.0,280,10.0,"Phố Trúc Bạch,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Trúc Bạch, Phường Ba Đình, Hà Nội",Phố Trúc Bạch,"Phố Trúc Bạch, Việt Nam","Phố Trúc Bạch, Ngũ Xá, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0482127,105.8409282
225.0,307,11.0,"Đường Vĩnh Phúc,
                                    Phường Ngọc Hà,
                                    Hà Nội","Đường Vĩnh Phúc, Phường Ngọc Hà, Hà Nội",Đường Vĩnh Phúc,"Đường Vĩnh Phúc, Việt Nam","Đường Nội Khu Tập Thể Vĩnh Phúc, Khu tập thể Vĩnh Phúc, Phường Ngọc Hà, Thành phố Hà Nội, 11119, Việt Nam",21.0428792,105.8083381
235.0,386,11.0,"Phố Văn Cao,
                                    Phường Ngọc Hà,
                                    Hà Nội","Phố Văn Cao, Phường Ngọc Hà, Hà Nội",Phố Văn Cao,"Phố Văn Cao, Việt Nam","Phố Văn Cao, Đồng Quốc Bình, Phường Gia Viên, Thành phố Hải Phòng, 18000, Việt Nam",20.8375079,106.7006624
180.0,254,12.0,"Phố Cao Bá Quát,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Cao Bá Quát, Phường Ba Đình, Hà Nội",Phố Cao Bá Quát,"Phố Cao Bá Quát, Việt Nam","Phố Cao Bá Quát, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0299786,105.8400632
158.0,220,11.0,"Phố Yên Ninh,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Yên Ninh, Phường Ba Đình, Hà Nội",Phố Yên Ninh,"Phố Yên Ninh, Việt Nam","Phố Yên Ninh, Yên Ninh, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0432853,105.8444143
285.0,550,15.0,"Phố Cửa Bắc,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Cửa Bắc, Phường Ba Đình, Hà Nội",Phố Cửa Bắc,"Phố Cửa Bắc, Việt Nam","Phố Cửa Bắc, Tân Ấp, Phường Hồng Hà, Thành phố Hà Nội, 11025, Việt Nam",21.0467453,105.8438118
455.0,668,18.0,"Phố Châu Long,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Châu Long, Phường Ba Đình, Hà Nội",Phố Châu Long,"Phố Châu Long, Việt Nam","Phố Châu Long, Ngũ Xá, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0445208,105.8423167
145.0,210,9.0,"Đường Đào Tấn,
                                    Phường Ngọc Hà,
                                    Hà Nội","Đường Đào Tấn, Phường Ngọc Hà, Hà Nội",Đường Đào Tấn,"Đường Đào Tấn, Việt Nam","Đường Đào Tấn, Khu phố 4, Phường An Đông, Thủ Đức, Thành phố Hồ Chí Minh, 72760, Việt Nam",10.7508081,106.6757438
168.0,259,10.0,"Phố Đặng Dung,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Đặng Dung, Phường Ba Đình, Hà Nội",Phố Đặng Dung,"Phố Đặng Dung, Việt Nam","Phố Đặng Dung, Ngũ Xá, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0422493,105.8413123
250.0,320,20.0,"Đường Điện Biên Phủ,
                                    Phường Ba Đình,
                                    Hà Nội","Đường Điện Biên Phủ, Phường Ba Đình, Hà Nội",Đường Điện Biên Phủ,"Đường Điện Biên Phủ, Việt Nam","Đường Điện Biên Phủ, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0304301,105.8413237
215.0,300,9.0,"Phố Đặng Tất,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Đặng Tất, Phường Ba Đình, Hà Nội",Phố Đặng Tất,"Phố Đặng Tất, Việt Nam","Phố Đặng Tất, Ngũ Xá, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0420546,105.8380335
235.0,366,9.0,"Đường Đội Nhân,
                                    Phường Ngọc Hà,
                                    Hà Nội","Đường Đội Nhân, Phường Ngọc Hà, Hà Nội",Đường Đội Nhân,"Đường Đội Nhân, Việt Nam","Doanh trại Quân đội nhân dân Việt Nam (Đối diện cột điện CN7/4A) Đường K3 Cầu Diễn, Đường Phan Bá Vành, Kẻ Noi (Cổ Nhuế), Phường Đông Ngạc, Thành phố Hà Nội, 12500, Việt Nam",21.060668,105.7731226
250.0,380,11.0,"Phố Đốc Ngữ,
                                    Phường Ngọc Hà,
                                    Hà Nội","Phố Đốc Ngữ, Phường Ngọc Hà, Hà Nội",Phố Đốc Ngữ,"Phố Đốc Ngữ, Việt Nam","Phố Đốc Ngữ, Phường Sơn Tây, Thành phố Hà Nội, 12800, Việt Nam",21.142851,105.5069201
185.0,265,9.0,"Phố Giang Văn Minh,
                                    Phường Ngọc Hà,
                                    Hà Nội","Phố Giang Văn Minh, Phường Ngọc Hà, Hà Nội",Phố Giang Văn Minh,"Phố Giang Văn Minh, Việt Nam","Phố Giang Văn Minh, Ngọc Hà, Phường Ngọc Hà, Thành phố Hà Nội, 11119, Việt Nam",21.0340746,105.8271402
179.0,258,10.0,"Đường Giảng Võ,
                                    Phường Giảng Võ,
                                    Hà Nội","Đường Giảng Võ, Phường Giảng Võ, Hà Nội",Đường Giảng Võ,"Đường Giảng Võ, Việt Nam","Đài Truyền hình Việt Nam, 43, Đường Nguyễn Chí Thanh, Ngọc Khánh, Phường Giảng Võ, Thành phố Hà Nội, 10067, Việt Nam",21.0257605,105.8130654
220.0,450,10.0,"Phố Hàng Than,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Hàng Than, Phường Ba Đình, Hà Nội",Phố Hàng Than,"Phố Hàng Than, Việt Nam","Phố Hàng Than, Hoè Nhai, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0401934,105.8477013
210.0,380,10.0,"Phố Hàng Bún,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Hàng Bún, Phường Ba Đình, Hà Nội",Phố Hàng Bún,"Phố Hàng Bún, Việt Nam","Phố Hàng Bún, Yên Thành, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0417288,105.8449772
280.0,450,10.0,"Phố Hòe Nhai,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Hòe Nhai, Phường Ba Đình, Hà Nội",Phố Hòe Nhai,"Phố Hòe Nhai, Việt Nam","Phố Hoè Nhai, Hoè Nhai, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0422751,105.848001
250.0,430,11.0,"Đường Hoàng Hoa Thám,
                                    Phường Ngọc Hà,
                                    Hà Nội","Đường Hoàng Hoa Thám, Phường Ngọc Hà, Hà Nội",Đường Hoàng Hoa Thám,"Đường Hoàng Hoa Thám, Việt Nam","Đường Hoàng Hoa Thám, Vĩnh Phúc (phía Tây), Phường Ngọc Hà, Thành phố Hà Nội, 11119, Việt Nam",21.0443736,105.8128943
265.0,383,12.0,"Phố Kim Mã Thượng,
                                    Phường Ngọc Hà,
                                    Hà Nội","Phố Kim Mã Thượng, Phường Ngọc Hà, Hà Nội",Phố Kim Mã Thượng,"Phố Kim Mã Thượng, Việt Nam","Phố Kim Mã Thượng, Kim Mã Thượng, Phường Ngọc Hà, Thành phố Hà Nội, 11119, Việt Nam",21.0359363,105.81262
285.0,430,12.0,"Đường Kim Mã,
                                    Phường Ngọc Hà,
                                    Hà Nội","Đường Kim Mã, Phường Ngọc Hà, Hà Nội",Đường Kim Mã,"Đường Kim Mã, Việt Nam","Số nhà 2/2C khu Ngoại Giao Đoàn, phố Kim Mã đường dưới, Phố Kim Mã, Phường Ngọc Hà, Thành phố Hà Nội, 11119, Việt Nam",21.0308599,105.8166626
280.0,428,13.0,"Phố Lạc Chính,
                                    Phường Ba Đình,
                                    Hà Nội","Phố Lạc Chính, Phường Ba Đình, Hà Nội",Phố Lạc Chính,"Phố Lạc Chính, Việt Nam","Phố Lạc Chinh, Ngũ Xá, Phường Ba Đình, Thành phố Hà Nội, 11120, Việt Nam",21.0466514,105.8413703
250.0,400,9.0,"Đường Lê Trực,
                                    Phường Ba Đình,
                                    Hà Nội","Đường Lê Trực, Phường Ba Đình, Hà Nội",Đường Lê Trực,"Đường Lê Trực, Việt Nam","Đường Lê Trực, Phường Hòa Xuân, Thành phố Đà Nẵng, Việt Nam",15.9932234,108.2058619
399.0,630,24.0,"Phố Liễu Giai,
                                    Phường Ngọc Hà,
                                    Hà Nội","Phố Liễu Giai, Phường Ngọc Hà, Hà Nội",Phố Liễu Giai,"Phố Liễu Giai, Việt Nam","Phố Liễu Giai, Ngọc Khánh, Phường Giảng Võ, Thành phố Hà Nội, 11110, Việt Nam",21.033437,105.8137813
500.0,1100,15.0,"Phố Linh Lang,
                                    Phường Ngọc Hà,
                                    Hà Nội","Phố Linh Lang, Phường Ngọc Hà, Hà Nội",Phố Linh Lang,"Phố Linh Lang, Việt Nam","Phố Linh Lang, Kim Mã Thượng, Phường Ngọc Hà, Thành phố Hà Nội, 11119, Việt Nam",21.0382278,105.8104991
350.0,500,20.0,"Phố Ngọc Khánh,
                                    Phường Giảng Võ,
                                    Hà Nội","Phố Ngọc Khánh, Phường Giảng Võ, Hà Nội",Phố Ngọc Khánh,"Phố Ngọc Khánh, Việt Nam","Phố Ngọc Khánh, Giảng Võ, Phường Giảng Võ, Thành phố Hà Nội, 11110, Việt Nam",21.0267835,105.8178095
