,price,area,bedrooms,latitude,longitude
3518,74.0,142,6.0,16.0927832,108.1052901
3519,56.0,180,5.0,21.0126502,105.7753613
3520,50.0,96,6.0,10.7707092,106.7053524
3521,7.95,38,6.0,21.0135089,105.7701658
3523,11.0,117,3.0,10.9366088,106.5394345
3524,19.0,84,6.0,21.0135089,105.7701658
3525,6.5,75,2.0,19.7292041,105.7820827
3526,21.3,90,4.0,10.9366088,106.5394345
3527,6.0,40,5.0,10.9366088,106.5394345
3528,33.5,142,3.0,20.9895349,105.793115
3529,21.9,75,4.0,20.9895349,105.793115
3530,5.5,65,2.0,21.0030193,105.7501271
3531,58.0,150,38.0,12.6674769,108.0302819
3532,15.0,46,8.0,21.0225099,105.7745777
3533,13.0,58,5.0,16.4248801,107.6469586
3534,7.3,37,1.0,21.0225099,105.7745777
3535,21.0,80,27.0,21.0135089,105.7701658
3536,17.3,52,16.0,12.6674769,108.0302819
3537,15.9,55,16.0,21.0064671,105.7870381
3538,37.0,80,7.0,13.8108795,109.147241
3539,14.9,50,13.0,21.0225099,105.7745777
3540,22.0,60,10.0,21.0225099,105.7745777
3541,31.0,70,2.0,21.0225099,105.7745777
3542,3.9,71,8.0,21.0225099,105.7745777
3543,31.5,70,5.0,21.0225099,105.7745777
3544,15.0,42,4.0,21.0374844,105.7656671
3545,13.5,42,4.0,10.7336862,106.7117284
3546,8.8,38,3.0,16.016326,108.2566913
3547,63.5,206,7.0,22.3918102,103.8470474
3548,10.0,117,3.0,16.0151323,108.257525
3549,8.3,110,3.0,10.7495217,106.6518264
3550,9.3,88,2.0,21.0135089,105.7701658
3551,7.85,114,3.0,21.0411202,105.7618893
3552,6.4,104,3.0,15.9867693,108.268944
3553,6.8,77,2.0,19.9915026,105.8452153
3554,6.7,67,2.0,16.0151323,108.257525
3555,12.5,106,3.0,21.0268165,105.7678484
3556,9.8,106,3.0,16.0151323,108.257525
3557,8.6,91,3.0,15.9867693,108.268944
3558,8.2,106,3.0,21.0268165,105.7678484
3559,15.8,198,4.0,10.7495217,106.6518264
3560,3.5,55,2.0,10.7495217,106.6518264
3561,9.1,102,3.0,21.0230245,105.7789784
3562,6.2,130,3.0,16.0151323,108.257525
3563,6.0,85,2.0,16.0799208,108.2327008
3564,8.2,74,3.0,21.0065625,105.7664042
3565,6.99,35,3.0,21.0135089,105.7701658
3566,10.6,40,2.0,21.0290408,105.7727763
3567,9.5,60,11.0,10.8492846,106.8001214
3568,12.5,60,13.0,21.0513954,105.7358271
3570,15.3,55,12.0,21.019783,105.7775495
3571,8.8,40,11.0,21.0513954,105.7358271
3572,14.5,60,20.0,21.0363343,105.7547759
3573,12.0,55,15.0,20.9599112,105.8405546
3574,15.0,65,23.0,20.9599112,105.8405546
3575,10.5,50,11.0,21.0225099,105.7745777
3576,10.2,55,12.0,20.9599112,105.8405546
3577,7.3,45,10.0,10.8492846,106.8001214
3578,8.1,60,10.0,10.8492846,106.8001214
3579,12.5,55,15.0,20.9599112,105.8405546
3580,12.5,55,15.0,10.8492846,106.8001214
3581,7.3,45,10.0,10.8492846,106.8001214
3582,17.7,110,25.0,10.8492846,106.8001214
3584,14.35,52,14.0,10.8492846,106.8001214
3585,25.5,100,28.0,21.0363343,105.7547759
3586,14.0,61,18.0,21.0369771,105.7414131
3587,12.3,65,15.0,10.8492846,106.8001214
3588,11.8,60,16.0,21.0513954,105.7358271
3589,23.0,100,24.0,10.8492846,106.8001214
3591,12.5,55,13.0,21.0363343,105.7547759
3592,20.5,110,27.0,10.8492846,106.8001214
3593,10.0,42,10.0,20.9599112,105.8405546
3595,5.75,35,3.0,10.8492846,106.8001214
3596,4.95,40,3.0,10.8492846,106.8001214
3597,8.7,38,4.0,10.8492846,106.8001214
3599,4.8,33,3.0,10.8492846,106.8001214
3600,8.5,45,7.0,21.0513954,105.7358271
3602,5.8,33,3.0,21.0363343,105.7547759
3603,8.3,50,3.0,21.0513954,105.7358271
3604,7.35,38,3.0,20.9599112,105.8405546
3605,6.95,38,3.0,21.0363343,105.7547759
3606,6.7,40,3.0,21.0513954,105.7358271
3607,8.55,43,7.0,21.0513954,105.7358271
3608,6.65,42,6.0,21.0855756,105.6282562
3610,14.2,45,5.0,20.9599112,105.8405546
3612,54.5,170,30.0,21.0363343,105.7547759
3613,14.8,75,5.0,10.9366088,106.5394345
3614,6.3,33,3.0,10.8492846,106.8001214
3616,7.85,55,7.0,10.8492846,106.8001214
3617,7.5,38,3.0,21.0513954,105.7358271
3618,8.5,70,3.0,21.0520091,105.7362606
3619,6.3,35,4.0,10.8492846,106.8001214
3620,5.4,40,5.0,10.8492846,106.8001214
3621,6.35,35,3.0,20.9599112,105.8405546
3623,6.15,30,3.0,10.9366088,106.5394345
3624,7.95,57,2.0,21.0030193,105.7501271
3625,9.96,37,3.0,21.0030193,105.7501271
3626,12.6,45,4.0,21.0289957,105.7566889
3627,38.5,135,4.0,16.4248801,107.6469586
3628,43.5,75,6.0,19.9915026,105.8452153
3629,34.0,143,6.0,20.9894811,105.78935
3630,36.95,117,20.0,21.0374844,105.7656671
3631,23.45,77,10.0,21.0268165,105.7678484
3632,17.45,42,6.0,21.0372649,105.7760404
3633,15.45,58,4.0,16.4248801,107.6469586
3634,18.79,51,1.0,21.0064671,105.7870381
3635,12.98,39,4.0,10.7336862,106.7117284
3636,17.2,43,5.0,21.0372649,105.7760404
3637,44.5,150,8.0,20.9954635,105.7566757
3638,35.0,66,5.0,21.0268165,105.7678484
3639,43.9,136,6.0,16.0151323,108.257525
3640,41.38,135,6.0,16.4248801,107.6469586
3641,36.45,78,6.0,16.0927832,108.1052901
3642,52.38,96,6.0,10.7707092,106.7053524
3643,33.0,70,6.0,21.1091615,105.9928656
3644,54.96,102,3.0,21.0066367,105.7823202
3645,19.86,50,4.0,21.0066367,105.7823202
3646,42.0,135,5.0,21.0230245,105.7789784
3647,10.7,159,4.0,16.0487929,108.2360851
3648,9.8,120,3.0,21.0268165,105.7678484
3649,7.1,30,3.0,20.9954635,105.7566757
3650,10.3,45,2.0,20.9954635,105.7566757
3651,26.5,98,27.0,21.0369771,105.7414131
3652,33.5,120,25.0,21.0112271,105.7286567
3653,12.5,70,1.0,21.0030193,105.7501271
3654,216.0,280,50.0,19.9915026,105.8452153
3655,72.0,115,10.0,21.0268165,105.7678484
3656,28.2,96,6.0,21.0513954,105.7358271
3657,33.0,70,5.0,19.9915026,105.8452153
3658,14.0,45,13.0,21.0363343,105.7547759
3659,990.0,750,88.0,19.9915026,105.8452153
3660,13.5,102,3.0,21.0513954,105.7358271
3661,5.9,38,1.0,21.0513954,105.7358271
3662,425.0,615,1.0,19.9915026,105.8452153
3663,7.7,70,2.0,21.0230245,105.7789784
3664,31.5,150,5.0,20.9895349,105.793115
3665,6.35,30,4.0,21.0030193,105.7501271
3666,7.99,40,4.0,20.9697129,105.8268207
3667,21.5,86,3.0,20.9954635,105.7566757
3668,25.8,90,5.0,21.0513954,105.7358271
3669,34.8,130,4.0,20.9954635,105.7566757
3670,32.9,100,4.0,10.9366088,106.5394345
3671,17.498,88,6.0,20.9954635,105.7566757
3672,8.65,41,4.0,20.1207716,105.8490068
3673,4.648,70,2.0,19.7292041,105.7820827
3674,9.65,110,3.0,19.7292041,105.7820827
3675,7.5,100,3.0,19.7292041,105.7820827
3676,5.97,38,4.0,21.0030193,105.7501271
3677,5.3,40,3.0,20.9697129,105.8268207
3678,6.25,43,4.0,20.9920996,105.7948895
3679,5.6,43,4.0,19.7292041,105.7820827
3680,6.25,43,4.0,20.9920996,105.7948895
3681,5.6,43,4.0,19.7292041,105.7820827
3682,12.5,72,4.0,20.9954635,105.7566757
3683,16.0,52,17.0,20.9697129,105.8268207
3684,8.5,46,4.0,20.9895349,105.793115
3685,5.35,35,3.0,21.0166746,105.7700653
3686,6.45,38,6.0,21.0030193,105.7501271
3687,8.8,36,3.0,21.0225099,105.7745777
3688,7.9,35,3.0,21.0030193,105.7501271
3690,5.85,32,3.0,20.9900319,105.7733468
3691,8.45,35,6.0,21.0290408,105.7727763
3692,12.5,52,11.0,19.7292041,105.7820827
3693,9.25,35,3.0,20.9920996,105.7948895
3694,6.95,33,3.0,21.0135089,105.7701658
3696,8.35,50,5.0,21.0135089,105.7701658
3697,7.95,38,3.0,21.0268165,105.7678484
3698,8.65,46,6.0,10.7802008,106.626983
3699,8.25,45,4.0,19.7292041,105.7820827
3700,8.35,51,3.0,21.0030193,105.7501271
3701,7.93,40,3.0,21.0064671,105.7870381
3702,9.35,46,6.0,21.0066367,105.7823202
3703,6.98,34,3.0,20.9697129,105.8268207
3704,8.1,40,3.0,21.0166746,105.7700653
3705,8.5,35,3.0,12.6674769,108.0302819
3706,11.5,50,11.0,20.9895349,105.793115
3707,7.2,38,3.0,20.9954635,105.7566757
3708,6.6,35,5.0,21.0030193,105.7501271
3709,10.5,45,4.0,20.9920996,105.7948895
3710,7.45,35,3.0,21.0126502,105.7753613
3711,7.25,32,2.0,20.9982417,105.7889994
3712,7.98,40,5.0,21.0030193,105.7501271
3713,9.85,42,4.0,21.019783,105.7775495
3714,8.35,35,9.0,20.9697129,105.8268207
3715,15.5,55,4.0,13.8108795,109.147241
3716,6.5,35,3.0,20.9954635,105.7566757
3717,10.5,42,3.0,20.9920996,105.7948895
3718,10.8,40,3.0,12.6674769,108.0302819
3719,8.95,38,5.0,21.0166746,105.7700653
3720,6.2,30,3.0,21.0030193,105.7501271
3721,10.5,45,3.0,21.0290408,105.7727763
3722,10.2,34,3.0,10.7802008,106.626983
3723,12.85,52,4.0,19.7292041,105.7820827
3724,6.35,40,6.0,21.0064671,105.7870381
3725,9.0,35,3.0,19.7292041,105.7820827
3726,5.83,30,3.0,21.0135089,105.7701658
3727,10.6,40,11.0,21.0268165,105.7678484
3728,5.85,40,4.0,21.0066367,105.7823202
3729,6.26,50,4.0,21.0225099,105.7745777
3730,5.95,38,4.0,21.0225099,105.7745777
3731,12.0,45,10.0,21.0225099,105.7745777
3732,10.0,50,5.0,20.9894811,105.78935
3733,7.75,40,3.0,20.9954635,105.7566757
3734,7.295,40,4.0,20.9894811,105.78935
3735,6.3,36,3.0,20.9954635,105.7566757
3736,4.95,40,3.0,19.7292041,105.7820827
3737,6.3,38,4.0,20.9954635,105.7566757
3738,7.5,38,4.0,20.9895349,105.793115
3739,6.5,40,3.0,20.9895349,105.793115
3740,9.9,50,9.0,20.9954635,105.7566757
3741,6.3,35,4.0,20.9894811,105.78935
3742,6.5,35,3.0,20.9895349,105.793115
3743,4.5,36,4.0,20.9900319,105.7733468
3744,6.1,36,4.0,20.1207716,105.8490068
3745,4.95,40,3.0,21.0135089,105.7701658
3746,5.45,36,4.0,19.7292041,105.7820827
3747,8.2,40,4.0,21.0126502,105.7753613
3748,5.45,38,4.0,20.1207716,105.8490068
3749,8.2,42,4.0,20.1207716,105.8490068
3750,5.65,42,4.0,20.9920996,105.7948895
3751,8.2,190,9.0,10.7707092,106.7053524
3752,6.3,38,3.0,20.9952881,105.7784954
3753,8.2,36,9.0,21.0126502,105.7753613
3754,6.0,40,4.0,20.9895349,105.793115
3755,11.5,40,9.0,21.0225099,105.7745777
3756,8.5,50,9.0,10.7802008,106.626983
3757,8.65,45,5.0,21.0126502,105.7753613
3758,5.3,32,3.0,20.9954635,105.7566757
3759,5.5,36,3.0,20.9697129,105.8268207
3760,5.5,35,3.0,20.9468801,105.8441938
3761,5.7,36,3.0,20.9697129,105.8268207
3762,5.5,35,3.0,10.9366088,106.5394345
3763,7.05,33,6.0,21.0225099,105.7745777
3764,10.5,40,10.0,21.0290408,105.7727763
3765,6.9,33,3.0,21.0135089,105.7701658
3766,7.995,40,4.0,21.0135089,105.7701658
3767,9.0,38,1.0,21.0268165,105.7678484
3768,12.6,55,2.0,21.0126502,105.7753613
3769,6.85,50,2.0,20.9954635,105.7566757
3770,39.8,96,4.0,10.7707092,106.7053524
3771,14.0,40,3.0,21.0372649,105.7760404
3772,8.0,45,4.0,21.0225099,105.7745777
3773,12.5,60,4.0,21.0225099,105.7745777
3774,8.35,32,4.0,21.0225099,105.7745777
3775,8.0,45,5.0,21.0372649,105.7760404
3776,7.0,45,4.0,21.0225099,105.7745777
3777,11.5,39,4.0,21.0225099,105.7745777
3778,9.0,40,4.0,10.7336862,106.7117284
3779,23.0,60,5.0,12.6674769,108.0302819
3780,26.0,60,5.0,10.7707092,106.7053524
3781,20.0,75,4.0,21.0126502,105.7753613
3782,29.0,118,26.0,21.0225099,105.7745777
3783,6.5,41,4.0,21.0225099,105.7745777
3784,12.75,58,7.0,21.0225099,105.7745777
3785,15.0,60,5.0,21.0225099,105.7745777
3786,8.9,55,4.0,21.0225099,105.7745777
3787,400.0,5400,3.0,19.7292041,105.7820827
3788,14.6,48,4.0,21.0225099,105.7745777
3789,17.0,60,4.0,21.0126502,105.7753613
3790,7.65,55,4.0,21.0225099,105.7745777
3791,14.2,59,12.0,21.0066367,105.7823202
3792,6.5,35,3.0,21.0225099,105.7745777
3793,7.3,33,3.0,21.0225099,105.7745777
3794,7.5,33,3.0,21.0268165,105.7678484
3795,7.95,38,4.0,21.0126502,105.7753613
3796,15.6,46,7.0,21.0225099,105.7745777
3798,8.3,42,4.0,21.0290408,105.7727763
3799,13.6,45,5.0,21.0225099,105.7745777
3800,33.0,75,6.0,21.0225099,105.7745777
3801,85.0,330,6.0,13.8108795,109.147241
3802,105.0,150,5.0,21.0112271,105.7286567
3803,10.4,58,9.0,21.0290408,105.7727763
3804,10.8,52,5.0,21.0290408,105.7727763
3805,8.33,35,4.0,21.0225099,105.7745777
3806,17.0,57,14.0,21.0066367,105.7823202
3807,8.5,37,4.0,21.0225099,105.7745777
3808,12.0,55,4.0,21.0126502,105.7753613
3809,13.0,42,4.0,19.9915026,105.8452153
3810,27.0,80,6.0,10.7707092,106.7053524
3811,17.0,47,5.0,21.0372649,105.7760404
3812,8.0,52,4.0,21.0225099,105.7745777
3813,14.0,42,4.0,21.019783,105.7775495
3814,12.0,60,5.0,21.0225099,105.7745777
3815,8.15,40,4.0,21.0225099,105.7745777
3816,13.0,61,6.0,21.0225099,105.7745777
3817,16.0,65,15.0,21.0126502,105.7753613
3818,8.55,45,4.0,10.7495217,106.6518264
3819,13.3,45,4.0,21.0225099,105.7745777
3820,39.5,80,28.0,21.0905423,105.7890978
3822,130.0,200,5.0,13.7874638,109.1479799
3823,36.0,70,6.0,11.0781002,106.6675554
3824,120.0,345,50.0,13.7874638,109.1479799
3825,86.0,166,1.0,13.7874638,109.1479799
3826,98.0,140,1.0,13.7874638,109.1479799
3827,85.0,236,2.0,13.7874638,109.1479799
3828,16.0,40,4.0,21.051417,105.8110208
3829,60.0,75,2.0,21.0433688,105.8177817
3830,12.0,106,3.0,21.1386811,105.9686796
3831,33.0,120,6.0,21.0905423,105.7890978
3832,75.0,85,10.0,13.7874638,109.1479799
3833,25.0,51,4.0,13.7874638,109.1479799
3834,160.0,168,8.0,17.4696698,106.6029569
3835,10.8,52,4.0,21.0827313,105.9884226
3836,9.0,130,3.0,21.0905423,105.7890978
3837,32.5,100,4.0,13.7874638,109.1479799
3838,65.0,162,4.0,13.7874638,109.1479799
3839,39.5,168,5.0,21.0500027,105.8136258
3840,47.5,230,5.0,21.0618872,105.8306459
3841,45.0,112,7.0,21.0706432,105.8244956
3842,35.0,70,6.0,21.0471077,105.8088299
3843,14.8,50,4.0,21.051417,105.8110208
3844,13.5,52,10.0,21.0643381,105.8062335
3845,120.0,350,6.0,21.0600684,105.8336533
3846,62.4,237,5.0,21.0643381,105.8062335
3847,7.65,81,2.0,15.8847454,108.3698181
3849,14.5,58,10.0,21.0643381,105.8062335
3850,8.7,32,3.0,13.7874638,109.1479799
3851,24.0,84,4.0,21.0718111,105.7900863
3852,135.0,205,8.0,21.0774153,105.8173506
3853,7.6,77,3.0,15.8847454,108.3698181
3854,23.5,148,1.0,21.0905423,105.7890978
3855,8.6,123,3.0,21.5540755,105.8520169
3856,21.2,105,3.0,16.0605377,108.2101935
3857,12.0,45,4.0,21.0905423,105.7890978
3858,45.0,115,5.0,21.051417,105.8110208
3859,35.0,60,6.0,21.0601562,105.8184908
3860,20.0,80,3.0,21.0905423,105.7890978
3861,16.0,68,10.0,21.0643381,105.8062335
3862,26.0,81,5.0,21.0433688,105.8177817
3863,7.85,46,4.0,21.0905423,105.7890978
3864,38.5,130,5.0,21.0905423,105.7890978
3866,10.9,123,3.0,21.0761887,105.7938857
3868,6.4,34,2.0,13.7874638,109.1479799
3869,18.0,58,6.0,21.0405642,105.8069314
3870,11.5,50,3.0,21.0433688,105.8177817
3871,235.0,452,5.0,15.8847454,108.3698181
3872,80.8,202,5.0,15.8847454,108.3698181
3874,120.0,300,5.0,15.8847454,108.3698181
3875,45.0,126,4.0,15.8847454,108.3698181
3877,153.716,324,6.0,21.0340901,105.79751
3878,98.0,230,4.0,21.0340901,105.79751
3879,55.62,120,4.0,21.0340901,105.79751
3880,177.0,354,5.0,15.8847454,108.3698181
3881,210.0,400,6.0,15.8847454,108.3698181
3882,162.0,325,6.0,15.8847454,108.3698181
3883,192.0,366,6.0,15.8847454,108.3698181
3884,10.8,42,2.0,21.051417,105.8110208
3885,245.0,546,6.0,15.8847454,108.3698181
3886,16.0,53,4.0,21.0905423,105.7890978
3887,8.8,33,3.0,21.0905423,105.7890978
3888,15.9,52,16.0,21.0905423,105.7890978
3889,20.3,39,4.0,21.0905423,105.7890978
3890,77.9,142,3.0,21.0600684,105.8336533
3891,13.2,40,4.0,21.0600684,105.8336533
3892,35.5,71,4.0,13.7874638,109.1479799
3893,25.6,63,4.0,13.7874638,109.1479799
3894,8.0,33,3.0,21.0643381,105.8062335
3895,6.8,30,3.0,21.0905423,105.7890978
3896,5.2,30,2.0,21.0905423,105.7890978
3897,7.2,30,3.0,21.0827313,105.9884226
3898,7.2,30,3.0,21.0905423,105.7890978
3899,11.0,54,5.0,21.5540755,105.8520169
3900,13.0,72,5.0,21.0905423,105.7890978
3901,11.0,44,5.0,21.0905423,105.7890978
3902,11.0,60,4.0,21.0905423,105.7890978
3903,11.0,44,5.0,21.0905423,105.7890978
3904,10.0,42,6.0,21.0905423,105.7890978
3905,15.5,81,5.0,21.0905423,105.7890978
3906,12.8,72,5.0,21.0905423,105.7890978
3907,13.0,33,3.0,21.0643381,105.8062335
3908,18.9,50,6.0,13.7874638,109.1479799
3909,16.8,75,4.0,21.0905423,105.7890978
3910,25.3,55,8.0,21.0363664,105.7782262
3911,37.0,63,5.0,21.0471077,105.8088299
3912,26.9,83,24.0,21.0433688,105.8177817
3913,27.9,51,9.0,13.7874638,109.1479799
3914,25.3,55,8.0,21.0363664,105.7782262
3915,320.0,350,72.0,21.0601562,105.8184908
3916,165.0,175,50.0,21.0510294,105.8383084
3917,230.0,270,62.0,21.0618872,105.8306459
3918,230.0,260,62.0,21.0681841,105.8250768
3919,198.0,230,55.0,21.0618872,105.8306459
3920,198.0,230,55.0,21.0681841,105.8250768
3921,170.0,190,50.0,17.4696698,106.6029569
3922,170.0,190,50.0,21.0618872,105.8306459
3923,170.0,190,50.0,21.0510294,105.8383084
3924,95.0,330,6.0,13.7874638,109.1479799
3925,165.0,175,50.0,21.0681841,105.8250768
3926,39.0,138,2.0,13.7874638,109.1479799
3927,40.0,115,6.0,21.0706432,105.8244956
3928,38.0,100,6.0,13.7874638,109.1479799
3929,11.0,46,4.0,21.0471077,105.8088299
3930,14.0,40,4.0,21.0643381,105.8062335
3931,14.0,51,6.0,21.051417,105.8110208
3932,13.0,45,6.0,21.0433688,105.8177817
3933,24.0,81,6.0,21.0643381,105.8062335
3934,18.0,70,22.0,13.7874638,109.1479799
3935,13.0,45,3.0,21.0643381,105.8062335
3936,126.8,345,6.0,21.0433688,105.8177817
3937,190.0,341,4.0,21.0706432,105.8244956
3938,95.0,88,5.0,21.0601562,105.8184908
3942,22.5,110,3.0,15.8847454,108.3698181
3943,21.0,210,4.0,15.8847454,108.3698181
3944,57.0,207,5.0,15.9266657,107.9650855
3947,16.9,89,2.0,15.8847454,108.3698181
3948,7.35,90,3.0,21.0874318,105.8161173
3949,125.0,480,5.0,21.0651045,105.8240118
3950,223.0,286,8.0,13.7874638,109.1479799
3951,60.0,230,6.0,21.0761887,105.7938857
3952,64.0,180,3.0,21.0761887,105.7938857
3953,88.0,576,5.0,21.0651045,105.8240118
3954,889.0,1263,32.0,21.0706432,105.8244956
3955,15.6,52,4.0,21.0827313,105.9884226
3956,110.0,150,18.0,21.0681841,105.8250768
3957,170.0,220,10.0,11.0781002,106.6675554
3958,50.4,240,3.0,21.0827313,105.9884226
3959,250.0,479,10.0,21.0600684,105.8336533
3960,305.0,242,30.0,21.0618872,105.8306459
3961,25.8,85,12.0,21.0515717,105.8085966
3962,35.0,80,31.0,21.0643381,105.8062335
3963,58.0,272,5.0,21.0774153,105.8173506
3964,89.0,120,4.0,21.0774153,105.8173506
3965,75.0,192,24.0,21.0651045,105.8240118
3966,15.0,48,6.0,21.0433688,105.8177817
3967,17.0,55,4.0,15.8847454,108.3698181
3968,12.0,64,4.0,15.8847454,108.3698181
3969,12.0,36,3.0,21.051417,105.8110208
3970,20.0,60,2.0,21.0433688,105.8177817
3971,23.0,75,5.0,21.1844204,106.0678927
3972,20.0,100,4.0,21.0600684,105.8336533
3973,12.0,45,2.0,15.8847454,108.3698181
3974,93.0,352,6.0,13.7874638,109.1479799
3975,209.0,260,45.0,21.0510294,105.8383084
3976,320.0,640,160.0,21.0681841,105.8250768
3977,12.6,90,1.0,21.0600684,105.8336533
3978,8.2,43,2.0,15.8847454,108.3698181
3979,6.3,32,1.0,21.0827313,105.9884226
3980,11.0,60,1.0,21.0905423,105.7890978
3981,13.0,60,2.0,21.0905423,105.7890978
3982,8.3,123,3.0,21.0905423,105.7890978
3983,8.25,130,3.0,21.0905423,105.7890978
3984,7.6,43,4.0,15.8847454,108.3698181
3985,10.4,43,5.0,21.0905423,105.7890978
3986,7.1,36,1.0,21.0905423,105.7890978
3987,10.45,40,5.0,21.0905423,105.7890978
3988,10.85,60,4.0,21.0712932,105.7992077
3989,12.0,75,4.0,21.0905423,105.7890978
3990,12.2,75,4.0,21.5540755,105.8520169
3991,10.6,45,5.0,21.0905423,105.7890978
3992,10.5,45,5.0,21.0905423,105.7890978
3993,7.85,29,5.0,13.7874638,109.1479799
3994,7.95,45,3.0,21.0905423,105.7890978
3995,7.45,48,4.0,21.5540755,105.8520169
3996,7.55,48,3.0,21.0905423,105.7890978
3997,10.0,40,4.0,21.0874318,105.8161173
3998,9.7,42,4.0,21.0827313,105.9884226
3999,7.85,43,3.0,15.8847454,108.3698181
4000,8.0,40,2.0,15.8847454,108.3698181
4001,8.15,44,2.0,15.8847454,108.3698181
4002,6.65,36,3.0,21.0905423,105.7890978
4003,6.25,32,1.0,11.0310973,106.6932946
4004,8.45,50,1.0,21.0905423,105.7890978
4005,8.1,45,3.0,21.0905423,105.7890978
4006,7.5,35,3.0,21.0905423,105.7890978
4007,6.9,34,3.0,21.0905423,105.7890978
4008,8.8,38,3.0,21.0905423,105.7890978
4009,10.4,60,8.0,21.0905423,105.7890978
4010,12.0,65,5.0,13.7874638,109.1479799
4011,7.2,39,3.0,15.8847454,108.3698181
4012,7.45,45,4.0,21.0600684,105.8336533
4013,10.2,60,4.0,13.7874638,109.1479799
4014,9.6,43,4.0,21.0643381,105.8062335
4015,8.0,50,6.0,21.0905423,105.7890978
4016,10.5,55,3.0,21.0905423,105.7890978
4017,7.25,34,3.0,21.0905423,105.7890978
4018,12.0,50,4.0,21.0643381,105.8062335
4019,10.2,38,4.0,13.7874638,109.1479799
4020,12.5,65,4.0,21.0827313,105.9884226
4021,9.8,65,5.0,21.0905423,105.7890978
4022,14.5,55,5.0,21.0905423,105.7890978
4023,14.0,105,3.0,21.0905423,105.7890978
4024,13.8,50,5.0,13.7874638,109.1479799
4025,7.8,40,4.0,13.7874638,109.1479799
4026,7.8,33,3.0,21.0905423,105.7890978
4027,3.95,43,1.0,13.7874638,109.1479799
4028,3.4,50,2.0,21.5540755,105.8520169
4029,9.0,85,1.0,21.0905423,105.7890978
4030,14.1,65,3.0,21.0874318,105.8161173
4031,14.0,90,5.0,21.0600684,105.8336533
4032,7.6,46,1.0,21.0905423,105.7890978
4033,8.5,45,4.0,21.0905423,105.7890978
4034,7.5,40,4.0,21.0905423,105.7890978
4035,15.75,53,4.0,21.5540755,105.8520169
4036,7.4,44,4.0,21.0905423,105.7890978
4037,12.9,40,6.0,21.0651045,105.8240118
4038,7.5,55,1.0,21.0905423,105.7890978
4039,10.75,50,4.0,21.0905423,105.7890978
4040,12.7,53,4.0,21.0618872,105.8306459
4041,11.75,55,1.0,21.0905423,105.7890978
4042,8.6,65,4.0,21.0827313,105.9884226
4043,11.7,60,4.0,21.0905423,105.7890978
4044,9.6,65,1.0,21.0905423,105.7890978
4045,4.9,23,3.0,21.0905423,105.7890978
4046,13.7,95,5.0,21.0827313,105.9884226
4047,7.5,43,4.0,13.7874638,109.1479799
4048,11.7,70,4.0,13.7874638,109.1479799
4049,7.0,43,3.0,21.0827313,105.9884226
4050,7.8,48,3.0,21.0905423,105.7890978
4051,8.2,65,3.0,21.0905423,105.7890978
4052,7.2,54,2.0,13.7874638,109.1479799
4053,10.5,48,4.0,21.0905423,105.7890978
4054,10.75,70,3.0,21.0905423,105.7890978
4055,7.65,49,3.0,21.0905423,105.7890978
4056,11.0,42,6.0,21.0874318,105.8161173
4057,14.5,85,4.0,21.0280116,105.4525368
4058,8.0,45,3.0,21.0905423,105.7890978
4059,8.2,65,2.0,21.0905423,105.7890978
4060,7.15,48,3.0,21.0905423,105.7890978
4061,9.6,65,1.0,21.0905423,105.7890978
4062,12.3,60,4.0,15.8847454,108.3698181
4063,13.2,90,3.0,13.7874638,109.1479799
4064,11.0,60,3.0,21.0905423,105.7890978
4065,9.0,52,3.0,11.0310973,106.6932946
4066,7.15,40,3.0,15.8847454,108.3698181
4067,11.5,75,3.0,21.0905423,105.7890978
4068,11.0,60,4.0,21.0905423,105.7890978
4069,9.5,60,2.0,13.7874638,109.1479799
4070,7.2,33,3.0,21.0905423,105.7890978
4071,7.15,40,4.0,15.8847454,108.3698181
4072,6.6,35,4.0,21.0905423,105.7890978
4073,7.5,43,4.0,13.7874638,109.1479799
4074,18.5,95,21.0,21.0905423,105.7890978
4075,11.0,60,3.0,21.0905423,105.7890978
4076,15.2,50,4.0,21.051417,105.8110208
4077,9.05,132,3.0,21.0643381,105.8062335
4078,7.3,40,3.0,13.7874638,109.1479799
4079,11.0,60,1.0,13.7874638,109.1479799
4080,12.7,63,6.0,13.7874638,109.1479799
4081,7.4,45,4.0,13.7874638,109.1479799
4082,11.8,48,9.0,15.8847454,108.3698181
4083,11.7,70,4.0,13.7874638,109.1479799
4084,13.0,80,3.0,21.0905423,105.7890978
4085,7.5,45,3.0,21.0905423,105.7890978
4086,7.3,32,4.0,15.8847454,108.3698181
4087,5.3,76,2.0,21.5540755,105.8520169
4088,8.4,86,3.0,21.0905423,105.7890978
4089,8.35,86,2.0,21.0905423,105.7890978
4090,77.0,145,6.0,21.0560179,105.8361652
4091,50.0,130,10.0,21.0600684,105.8336533
4092,50.0,70,5.0,13.7874638,109.1479799
4093,138.0,210,30.0,21.0681841,105.8250768
4094,61.0,285,6.0,21.0600684,105.8336533
4095,92.5,86,6.0,21.0729994,105.8183204
4096,95.0,110,5.0,21.0729994,105.8183204
4097,109.0,117,12.0,21.0500027,105.8136258
4098,80.0,123,4.0,21.0774153,105.8173506
4099,110.0,120,10.0,21.0729994,105.8183204
4100,110.0,315,4.0,21.0600684,105.8336533
4101,48.0,90,6.0,13.7874638,109.1479799
4102,140.0,210,35.0,21.0681841,105.8250768
